timestamp,values
2020-01-01 00:00,2.077028235248614
2020-01-01 00:01,1.5173333832365814
2020-01-01 00:02,2.063736520115773
2020-01-01 00:03,2.245478196176311
2020-01-01 00:04,1.6286380933990272
2020-01-01 00:05,1.5620638474149318
2020-01-01 00:06,1.5388278998457476
2020-01-01 00:07,1.660100646776773
2020-01-01 00:08,1.6439962875663592
2020-01-01 00:09,0.9923443697805067
2020-01-01 00:10,1.1705377653056859
2020-01-01 00:11,1.3683702363094619
2020-01-01 00:12,0.9778682479242519
2020-01-01 00:13,1.424716782371747
2020-01-01 00:14,1.5670981165547646
2020-01-01 00:15,0.9354789168458707
2020-01-01 00:16,1.918637568680067
2020-01-01 00:17,1.5097976317206099
2020-01-01 00:18,1.2910987613179512
2020-01-01 00:19,1.7345695206602918
2020-01-01 00:20,1.1613612813238392
2020-01-01 00:21,1.6908737759786363
2020-01-01 00:22,1.9525630229019297
2020-01-01 00:23,1.3925344725603837
2020-01-01 00:24,1.719104850978236
2020-01-01 00:25,1.7930062594414573
2020-01-01 00:26,1.8446133086399157
2020-01-01 00:27,1.3396228078640262
2020-01-01 00:28,1.450908250817287
2020-01-01 00:29,1.8507114328010696
2020-01-01 00:30,1.843850424665415
2020-01-01 00:31,1.6732558478834725
2020-01-01 00:32,1.79243913091408
2020-01-01 00:33,1.75549966573814
2020-01-01 00:34,1.5197686638985384
2020-01-01 00:35,1.8517618927817194
2020-01-01 00:36,1.0217948459319013
2020-01-01 00:37,1.8473569354666308
2020-01-01 00:38,1.4555630026773891
2020-01-01 00:39,1.7430325224100485
2020-01-01 00:40,1.1036079436693136
2020-01-01 00:41,1.6737759118631232
2020-01-01 00:42,1.8366362686230309
2020-01-01 00:43,1.5431049850961136
2020-01-01 00:44,1.6333596440875437
2020-01-01 00:45,1.5770083530335173
2020-01-01 00:46,0.844443502237804
2020-01-01 00:47,0.7951797579199399
2020-01-01 00:48,0.8074465658332807
2020-01-01 00:49,0.8186505427577199
2020-01-01 00:50,1.4133571686308546
2020-01-01 00:51,1.3175759148534354
2020-01-01 00:52,1.2254148949524568
2020-01-01 00:53,1.0383162450025716
2020-01-01 00:54,1.6053121134613066
2020-01-01 00:55,1.8020249884647592
2020-01-01 00:56,1.0534160601781455
2020-01-01 00:57,1.6710499638886485
2020-01-01 00:58,1.5434829765007678
2020-01-01 00:59,1.0168171522499407
2020-01-01 01:00,0.9653706691856333
2020-01-01 01:01,1.6887861221856837
2020-01-01 01:02,1.693408349855718
2020-01-01 01:03,1.3934341221537712
2020-01-01 01:04,1.9732233319626693
2020-01-01 01:05,1.36066528799503
2020-01-01 01:06,1.3500742901587928
2020-01-01 01:07,0.9455609911804276
2020-01-01 01:08,1.4243761471527372
2020-01-01 01:09,1.2389655102830286
2020-01-01 01:10,2.569875825615002
2020-01-01 01:11,1.2669369409395594
2020-01-01 01:12,1.4577519390380496
2020-01-01 01:13,2.23312496268509
2020-01-01 01:14,1.3183851619754812
2020-01-01 01:15,1.11018693143164
2020-01-01 01:16,1.934236277646332
2020-01-01 01:17,1.2621327016474697
2020-01-01 01:18,0.9515610502183175
2020-01-01 01:19,1.5032337265723337
2020-01-01 01:20,1.4763334638877703
2020-01-01 01:21,1.1633555368837714
2020-01-01 01:22,1.4108806053260592
2020-01-01 01:23,1.3806707516915209
2020-01-01 01:24,2.113286661923461
2020-01-01 01:25,1.678734141445251
2020-01-01 01:26,1.2485114138671443
2020-01-01 01:27,0.6618375782551853
2020-01-01 01:28,0.9298804812126668
2020-01-01 01:29,1.2342750262766282
2020-01-01 01:30,0.7649405266370176
2020-01-01 01:31,2.0939288685656727
2020-01-01 01:32,1.6372555840833187
2020-01-01 01:33,1.6473004499428705
2020-01-01 01:34,1.177301300164023
2020-01-01 01:35,1.7323772655042915
2020-01-01 01:36,0.659866116759395
2020-01-01 01:37,1.1040564928673526
2020-01-01 01:38,1.3090459397160061
2020-01-01 01:39,1.7545022868927203
2020-01-01 01:40,0.9206269076727062
2020-01-01 01:41,1.4679079087126685
2020-01-01 01:42,1.4124729252213815
2020-01-01 01:43,1.4760064166024636
2020-01-01 01:44,1.235424505630367
2020-01-01 01:45,0.9530955423598669
2020-01-01 01:46,1.8619345318967464
2020-01-01 01:47,1.239960461116417
2020-01-01 01:48,1.6386742850324096
2020-01-01 01:49,1.2024031425620376
2020-01-01 01:50,1.4219280802074241
2020-01-01 01:51,1.536393888201343
2020-01-01 01:52,1.3659117811018384
2020-01-01 01:53,1.6482575638405814
2020-01-01 01:54,1.4014112690513478
2020-01-01 01:55,1.3850156660406872
2020-01-01 01:56,1.3346055845449816
2020-01-01 01:57,1.5297795801532308
2020-01-01 01:58,1.192122983279837
2020-01-01 01:59,1.1626284438770105
2020-01-01 02:00,1.3362052842368186
2020-01-01 02:01,2.1009414606597954
2020-01-01 02:02,1.2323012553654147
2020-01-01 02:03,1.7320113473851841
2020-01-01 02:04,1.903302842800786
2020-01-01 02:05,0.9390422026674009
2020-01-01 02:06,1.4817588388403662
2020-01-01 02:07,1.1938792883566558
2020-01-01 02:08,1.2641438095075785
2020-01-01 02:09,1.02565752960116
2020-01-01 02:10,1.0872190241192432
2020-01-01 02:11,1.2881731040780076
2020-01-01 02:12,0.9564751217503266
2020-01-01 02:13,1.3727030527100959
2020-01-01 02:14,2.367860804358788
2020-01-01 02:15,1.0748144737800644
2020-01-01 02:16,1.638233034359776
2020-01-01 02:17,1.2661308236468005
2020-01-01 02:18,2.058538838426367
2020-01-01 02:19,1.5817419204078695
2020-01-01 02:20,1.5003635393682373
2020-01-01 02:21,1.1696489006083381
2020-01-01 02:22,1.7688291791568949
2020-01-01 02:23,1.9653695108068243
2020-01-01 02:24,1.6425623682465331
2020-01-01 02:25,1.870358145141886
2020-01-01 02:26,1.5765826861219279
2020-01-01 02:27,1.69797146914637
2020-01-01 02:28,1.8309751903853897
2020-01-01 02:29,1.3060992954362711
2020-01-01 02:30,2.1306266518234023
2020-01-01 02:31,0.6658911195423011
2020-01-01 02:32,1.1938731851548163
2020-01-01 02:33,1.1619444902028535
2020-01-01 02:34,1.6381795594260118
2020-01-01 02:35,1.334984229125487
2020-01-01 02:36,1.3113984130560108
2020-01-01 02:37,1.8621767359988914
2020-01-01 02:38,1.354493267867237
2020-01-01 02:39,1.7470347740108387
2020-01-01 02:40,1.1040012522513392
2020-01-01 02:41,1.5559148993491339
2020-01-01 02:42,1.3799820816674213
2020-01-01 02:43,1.0634347023502304
2020-01-01 02:44,1.0493164618919164
2020-01-01 02:45,1.5227777446858375
2020-01-01 02:46,2.3989192487137276
2020-01-01 02:47,1.2282193563729096
2020-01-01 02:48,1.42506132495906
2020-01-01 02:49,1.27203776429387
2020-01-01 02:50,1.444715253984235
2020-01-01 02:51,1.7248638889791135
2020-01-01 02:52,1.7609248517933054
2020-01-01 02:53,1.668690243199582
2020-01-01 02:54,1.1749908886376357
2020-01-01 02:55,1.8396514505694204
2020-01-01 02:56,0.9303755437065168
2020-01-01 02:57,1.100720441764882
2020-01-01 02:58,2.3755820174982922
2020-01-01 02:59,1.2706462219735721
2020-01-01 03:00,1.1557530958062934
2020-01-01 03:01,2.040977417343595
2020-01-01 03:02,1.538387904642465
2020-01-01 03:03,1.6345632935021057
2020-01-01 03:04,1.4678336810608417
2020-01-01 03:05,1.8346405207999235
2020-01-01 03:06,1.5846141268898903
2020-01-01 03:07,1.746458867676123
2020-01-01 03:08,1.4566647907792176
2020-01-01 03:09,2.2890444179906875
2020-01-01 03:10,1.8532623862940687
2020-01-01 03:11,1.4034564621149563
2020-01-01 03:12,2.249883739541134
2020-01-01 03:13,0.793570893312833
2020-01-01 03:14,1.8278113169621397
2020-01-01 03:15,2.5444830449650317
2020-01-01 03:16,1.751362728586419
2020-01-01 03:17,1.4732965409303458
2020-01-01 03:18,1.4048825784019994
2020-01-01 03:19,1.4788574338944418
2020-01-01 03:20,1.2302003612081633
2020-01-01 03:21,1.814504516282046
2020-01-01 03:22,1.617017429838624
2020-01-01 03:23,1.9570460390398345
2020-01-01 03:24,1.0634351251764858
2020-01-01 03:25,0.6502338545484596
2020-01-01 03:26,0.7498198317704036
2020-01-01 03:27,1.1881362602400944
2020-01-01 03:28,1.2350906595454036
2020-01-01 03:29,1.085216779807459
2020-01-01 03:30,1.206949005878232
2020-01-01 03:31,1.6471517718189985
2020-01-01 03:32,1.5167515344990274
2020-01-01 03:33,1.5936031064542524
2020-01-01 03:34,1.7371852937286096
2020-01-01 03:35,1.4953220777572094
2020-01-01 03:36,1.0004636221337155
2020-01-01 03:37,1.762620479822957
2020-01-01 03:38,1.1457466383485864
2020-01-01 03:39,2.0492806278471174
2020-01-01 03:40,1.5035283790086869
2020-01-01 03:41,1.9211731413059456
2020-01-01 03:42,1.0304517086820364
2020-01-01 03:43,1.6175870064559494
2020-01-01 03:44,1.1155817138706206
2020-01-01 03:45,2.425121313173014
2020-01-01 03:46,1.6740539201234013
2020-01-01 03:47,1.9644820150116544
2020-01-01 03:48,1.6436127099247333
2020-01-01 03:49,1.0891848790215817
2020-01-01 03:50,1.9460463334179896
2020-01-01 03:51,0.8937345789546108
2020-01-01 03:52,1.6586412492122449
2020-01-01 03:53,0.8593473168256073
2020-01-01 03:54,1.2458778179282257
2020-01-01 03:55,1.1772600580200105
2020-01-01 03:56,1.8543917084912591
2020-01-01 03:57,1.2248117274492945
2020-01-01 03:58,1.436697434406716
2020-01-01 03:59,1.9238405870026742
2020-01-01 04:00,1.731517748070805
2020-01-01 04:01,1.7454119880628691
2020-01-01 04:02,1.6608225123500207
2020-01-01 04:03,0.642385535758513
2020-01-01 04:04,1.4629511009891751
2020-01-01 04:05,1.857713169328167
2020-01-01 04:06,1.1650177760894462
2020-01-01 04:07,1.0062684733729963
2020-01-01 04:08,1.5462361388165604
2020-01-01 04:09,1.7666000939760012
2020-01-01 04:10,1.2138605077897044
2020-01-01 04:11,0.6546396924676285
2020-01-01 04:12,1.69950094639269
2020-01-01 04:13,1.9348996235839313
2020-01-01 04:14,1.219382182248292
2020-01-01 04:15,1.6181931833477678
2020-01-01 04:16,1.9564846527134625
2020-01-01 04:17,1.250710492546299
2020-01-01 04:18,1.8664445607232913
2020-01-01 04:19,2.0641964513106412
2020-01-01 04:20,1.1444963887010844
2020-01-01 04:21,2.2928868165045904
2020-01-01 04:22,1.3375147942244396
2020-01-01 04:23,1.7852986766537264
2020-01-01 04:24,1.5255183089140076
2020-01-01 04:25,1.2364245513094403
2020-01-01 04:26,1.3089654021913768
2020-01-01 04:27,1.256132963133207
2020-01-01 04:28,1.4053625321207162
2020-01-01 04:29,0.9292416215428329
2020-01-01 04:30,1.5043510121039256
2020-01-01 04:31,1.7208967792088563
2020-01-01 04:32,1.349498030965412
2020-01-01 04:33,1.3774832901394594
2020-01-01 04:34,1.3500442226748364
2020-01-01 04:35,1.3834093127549036
2020-01-01 04:36,2.0723445240112
2020-01-01 04:37,1.4292818580589812
2020-01-01 04:38,1.6149354966476914
2020-01-01 04:39,1.9454150390313427
2020-01-01 04:40,1.2988480088599341
2020-01-01 04:41,1.4803835948441129
2020-01-01 04:42,1.3830226256915248
2020-01-01 04:43,1.6963369320724038
2020-01-01 04:44,0.9947881030479379
2020-01-01 04:45,1.9791329797423827
2020-01-01 04:46,1.6700492107249487
2020-01-01 04:47,1.4383354639731492
2020-01-01 04:48,1.2591975936595299
2020-01-01 04:49,0.9916089158385405
2020-01-01 04:50,1.3435675261023587
2020-01-01 04:51,1.5919528413236743
